"Recipient(s):","Pakistan","","Flow(s):","ODA","","Amount:","Constant Prices (2014 USD millions)","","Type of Aid:","All Types, Total","","Flow Type(s):","Net Disbursements","","Channels:","All Channels, Total","",

"","","Time Period","2010","2011","2012","2013","2014","2015",
"Sector(s)","Donor(s)",
"II.3. Energy, Total","United Kingdom","","..","..","..","..","..",".."
"II.3. Energy, Total","United States","","16.996749","101.617527","74.60268","101.004609","120.53075","116.404546"
"II.3. Energy, Total","Bulgaria","","..","..","..","..","..",".."
"II.3. Energy, Total","Croatia","","..","..","..","..","..",".."
"II.3. Energy, Total","Cyprus","","..","..","..","..","..",".."
"II.3. Energy, Total","Estonia","","..","..","..","..","..",".."
"II.3. Energy, Total","Hungary","","..","..","..","..","..",".."
"II.3. Energy, Total","Israel","","..","..","..","..","..",".."
"II.3. Energy, Total","Kazakhstan","","..","..","..","..","..",".."
"II.3. Energy, Total","Kuwait (KFAED)","","2.159556","3.085687","24.337937","12.772479","8.03139","43.727748"
"II.3. Energy, Total","Latvia","","..","..","..","..","..",".."
"II.3. Energy, Total","Liechtenstein","","..","..","..","..","..",".."
"II.3. Energy, Total","Lithuania","","..","..","..","..","..",".."
"II.3. Energy, Total","Malta","","..","..","..","..","..",".."
"II.3. Energy, Total","Romania","","..","..","..","..","..",".."
"II.3. Energy, Total","Russia","","..","..","..","..","..",".."
"II.3. Energy, Total","Saudi Arabia","","..","..","..","..","..",".."
"II.3. Energy, Total","Chinese Taipei","","..","..","..","..","..",".."
"II.3. Energy, Total","Thailand","","..","..","..","..","..",".."
"II.3. Energy, Total","Timor Leste","","..","..","..","..","..",".."
"II.3. Energy, Total","Turkey","","..","..","..","..","..",".."
"II.3. Energy, Total","United Arab Emirates","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Australia","","0.003814","..","0.091041","..","0.00302",".."
"II.4. Banking & Financial Services, Total","Austria","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Belgium","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Canada","","0.070133","0.691535","1.518903","0.840638","1.424817","1.50163"
"II.4. Banking & Financial Services, Total","Czech Republic","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Denmark","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Finland","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","France","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Germany","","..","1.95165","..","..","1.006761",".."
"II.4. Banking & Financial Services, Total","Greece","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Iceland","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Ireland","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Italy","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Japan","","0.040058","0.034502","2.276416","0.092086","0.107466","0.08157"
"II.4. Banking & Financial Services, Total","Korea","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Luxembourg","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Netherlands","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","New Zealand","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Norway","","0.02008","0.000542","0.000871","..","..",".."
"II.4. Banking & Financial Services, Total","Poland","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Portugal","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Slovak Republic","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Slovenia","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Spain","","0.018464","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Sweden","","0.011892","0.00612","0.006693","0.009583","0.003691",".."
"II.4. Banking & Financial Services, Total","Switzerland","","0.011237","-0.560187","..","..","..",".."
"II.4. Banking & Financial Services, Total","United Kingdom","","1.168986","18.058116","20.616156","4.048805","53.860681","0.039158"
"II.4. Banking & Financial Services, Total","United States","","0.679504","0.225271","1.158626","0.963668","7.99932","1.131185"
"II.4. Banking & Financial Services, Total","Bulgaria","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Croatia","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Cyprus","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Estonia","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Hungary","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Israel","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Kazakhstan","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Kuwait (KFAED)","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Latvia","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Liechtenstein","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Lithuania","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Malta","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Romania","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Russia","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Saudi Arabia","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Chinese Taipei","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Thailand","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Timor Leste","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","Turkey","","..","..","..","..","..",".."
"II.4. Banking & Financial Services, Total","United Arab Emirates","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Australia","","0.083224","0.042328","0.01964","0.507723","1.020442","1.96525"
"II.5. Business & Other Services, Total","Austria","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Belgium","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Canada","","1.218282","1.215291","0.891532","0.48023","0.464425","0.098775"
"II.5. Business & Other Services, Total","Czech Republic","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Denmark","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Finland","","..","..","..","..","..","0.026766"
"II.5. Business & Other Services, Total","France","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Germany","","0.330674","0.369259","0.48248","0.472803","0.359228","0.325289"
"II.5. Business & Other Services, Total","Greece","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Iceland","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Ireland","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Italy","","..","..","0.456782","..","..","0.433076"
"II.5. Business & Other Services, Total","Japan","","0.205858","0.002298","0.062185","0.145192","0.064083","0.137801"
"II.5. Business & Other Services, Total","Korea","","0.024159","..","..","..","..",".."
"II.5. Business & Other Services, Total","Luxembourg","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Netherlands","","2.06539","1.40253","1.414325","0.467377","..",".."
"II.5. Business & Other Services, Total","New Zealand","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Norway","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Poland","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Portugal","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Slovak Republic","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Slovenia","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Spain","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Sweden","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Switzerland","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","United Kingdom","","..","..","..","..","..","4.730635"
"II.5. Business & Other Services, Total","United States","","38.280638","32.10959","24.953408","16.202279","14.18051","9.017687"
"II.5. Business & Other Services, Total","Bulgaria","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Croatia","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Cyprus","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Estonia","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Hungary","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Israel","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Kazakhstan","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Kuwait (KFAED)","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Latvia","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Liechtenstein","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Lithuania","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Malta","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Romania","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Russia","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Saudi Arabia","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Chinese Taipei","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Thailand","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Timor Leste","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","Turkey","","..","..","..","..","..",".."
"II.5. Business & Other Services, Total","United Arab Emirates","","..","..","..","..","..",".."
"III.1.a. Agriculture, Total","Australia","","8.000556","6.01501","6.757283","0.796934","11.133786","2.784575"
"III.1.a. Agriculture, Total","Austria","","..","..","0.082136","0.040445","..","0.01145"
"III.1.a. Agriculture, Total","Belgium","","..","..","..","..","..",".."
"III.1.a. Agriculture, Total","Canada","","0.64871","0.438056","0.275437","0.313073","0.545635","2.282597"
"III.1.a. Agriculture, Total","Czech Republic","","..","0.020293","..","..","..",".."
"III.1.a. Agriculture, Total","Denmark","","..","..","..","..","..",".."
"III.1.a. Agriculture, Total","Finland","","0.002374","..","..","..","..",".."
"III.1.a. Agriculture, Total","France","","0.020598","..","..","..","..",".."
"III.1.a. Agriculture, Total","Germany","","0.241855","0.492437","0.912577","0.367976","0.261718","0.521503"
"III.1.a. Agriculture, Total","Greece","","..","..","..","..","..",".."
"III.1.a. Agriculture, Total","Iceland","","..","..","..","..","..",".."
"III.1.a. Agriculture, Total","Ireland","","0.02186","..","..","0.279577","0.04442","0.147721"
"III.1.a. Agriculture, Total","Italy","","0.009922","..","0.338558","0.664785","..",".."
"III.1.a. Agriculture, Total","Japan","","9.983477","17.988998","26.154554","20.978094","39.502263","24.888542"
"III.1.a. Agriculture, Total","Korea","","0.004458","..","0.4492","0.315422","0.927459","1.449861"
"III.1.a. Agriculture, Total","Luxembourg","","..","..","..","..","..",".."
"III.1.a. Agriculture, Total","Netherlands","","..","..","..","..","..",".."
"III.1.a. Agriculture, Total","New Zealand","","..","..","..","..","..",".."
"III.1.a. Agriculture, Total","Norway","","..","..","..","..","..",".."
"III.1.a. Agriculture, Total","Poland","","..","..","..","..","..",".."
"III.1.a. Agriculture, Total","Portugal","","..","..","..","..","..",".."
"III.1.a. Agriculture, Total","Slovak Republic","","..","..","..","..","..",".."
"III.1.a. Agriculture, Total","Slovenia","","..","..","..","..","..",".."
"III.1.a. Agriculture, Total","Spain","","..","2.658883","0.01183","..","..",".."
"III.1.a. Agriculture, Total","Sweden","","..","..","..","..","0.095993","0.073599"
"III.1.a. Agriculture, Total","Switzerland","","..","..","0.488361","0.803093","0.016393","1.198453"
"III.1.a. Agriculture, Total","United Kingdom","","1.692929","1.675672","1.096406","2.556929","0.786306","0.597561"
"III.1.a. Agriculture, Total","United States","","80.489471","48.951883","49.23772","57.848879","47.72652","39.346713"
"III.1.a. Agriculture, Total","Bulgaria","","..","..","..","..","..",".."
"III.1.a. Agriculture, Total","Croatia","","..","..","..","..","..",".."
"III.1.a. Agriculture, Total","Cyprus","","..","..","..","..","..",".."
"III.1.a. Agriculture, Total","Estonia","","..","..","..","..","..",".."
"III.1.a. Agriculture, Total","Hungary","","..","..","..","..","..",".."
"III.1.a. Agriculture, Total","Israel","","..","..","..","..","..",".."
"III.1.a. Agriculture, Total","Kazakhstan","","..","..","..","..","..",".."
"III.1.a. Agriculture, Total","Kuwait (KFAED)","","..","..","..","..","..",".."
"III.1.a. Agriculture, Total","Latvia","","..","..","..","..","..",".."
"III.1.a. Agriculture, Total","Liechtenstein","","..","..","..","..","..",".."
"III.1.a. Agriculture, Total","Lithuania","","..","..","..","..","..",".."
"III.1.a. Agriculture, Total","Malta","","..","..","..","..","..",".."
"III.1.a. Agriculture, Total","Romania","","..","..","..","..","..",".."
"III.1.a. Agriculture, Total","Russia","","..","..","..","..","..",".."
"III.1.a. Agriculture, Total","Saudi Arabia","","..","..","..","..","..",".."
"III.1.a. Agriculture, Total","Chinese Taipei","","..","..","..","..","..",".."
"III.1.a. Agriculture, Total","Thailand","","..","..","..","..","..",".."
"III.1.a. Agriculture, Total","Timor Leste","","..","..","..","..","..",".."
"III.1.a. Agriculture, Total","Turkey","","..","..","..","..","..",".."
"III.1.a. Agriculture, Total","United Arab Emirates","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Australia","","0.015702","..","..","..","..",".."
"III.1.b. Forestry, Total","Austria","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Belgium","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Canada","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Czech Republic","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Denmark","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Finland","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","France","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Germany","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Greece","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Iceland","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Ireland","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Italy","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Japan","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Korea","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Luxembourg","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Netherlands","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","New Zealand","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Norway","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Poland","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Portugal","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Slovak Republic","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Slovenia","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Spain","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Sweden","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Switzerland","","0.000302","..","..","..","..",".."
"III.1.b. Forestry, Total","United Kingdom","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","United States","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Bulgaria","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Croatia","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Cyprus","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Estonia","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Hungary","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Israel","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Kazakhstan","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Kuwait (KFAED)","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Latvia","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Liechtenstein","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Lithuania","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Malta","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Romania","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Russia","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Saudi Arabia","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Chinese Taipei","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Thailand","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Timor Leste","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","Turkey","","..","..","..","..","..",".."
"III.1.b. Forestry, Total","United Arab Emirates","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Australia","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Austria","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Belgium","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Canada","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Czech Republic","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Denmark","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Finland","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","France","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Germany","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Greece","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Iceland","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Ireland","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Italy","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Japan","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Korea","","0.016404","..","..","..","..",".."
"III.1.c. Fishing, Total","Luxembourg","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Netherlands","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","New Zealand","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Norway","","0.686853","..","..","..","..",".."
"III.1.c. Fishing, Total","Poland","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Portugal","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Slovak Republic","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Slovenia","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Spain","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Sweden","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Switzerland","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","United Kingdom","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","United States","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Bulgaria","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Croatia","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Cyprus","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Estonia","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Hungary","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Israel","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Kazakhstan","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Kuwait (KFAED)","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Latvia","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Liechtenstein","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Lithuania","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Malta","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Romania","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Russia","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Saudi Arabia","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Chinese Taipei","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Thailand","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Timor Leste","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","Turkey","","..","..","..","..","..",".."
"III.1.c. Fishing, Total","United Arab Emirates","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Australia","","0.004286","..","..","..","..",".."
"III.2.a. Industry, Total","Austria","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Belgium","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Canada","","0.451498","0.922451","1.096309","0.572106","0.634985","0.160069"
"III.2.a. Industry, Total","Czech Republic","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Denmark","","..","..","..","0.107829","0.024205","0.003213"
"III.2.a. Industry, Total","Finland","","..","..","..","..","..",".."
"III.2.a. Industry, Total","France","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Germany","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Greece","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Iceland","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Ireland","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Italy","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Japan","","1.718491","0.9548","1.856724","1.880679","1.190467","1.914633"
"III.2.a. Industry, Total","Korea","","0.022934","0.012356","0.015856","..","0.429253","0.240243"
"III.2.a. Industry, Total","Luxembourg","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Netherlands","","..","..","..","..","..",".."
"III.2.a. Industry, Total","New Zealand","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Norway","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Poland","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Portugal","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Slovak Republic","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Slovenia","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Spain","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Sweden","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Switzerland","","0.238208","..","..","..","..",".."
"III.2.a. Industry, Total","United Kingdom","","1.540456","1.13214","..","0.21759","0.218096","1.056837"
"III.2.a. Industry, Total","United States","","15.063747","13.64427","3.189085","6.444049","5.90555","1.333929"
"III.2.a. Industry, Total","Bulgaria","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Croatia","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Cyprus","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Estonia","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Hungary","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Israel","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Kazakhstan","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Kuwait (KFAED)","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Latvia","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Liechtenstein","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Lithuania","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Malta","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Romania","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Russia","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Saudi Arabia","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Chinese Taipei","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Thailand","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Timor Leste","","..","..","..","..","..",".."
"III.2.a. Industry, Total","Turkey","","..","..","..","..","..",".."
"III.2.a. Industry, Total","United Arab Emirates","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Australia","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Austria","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Belgium","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Canada","","..","..","0.254745","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Czech Republic","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Denmark","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Finland","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","France","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Germany","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Greece","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Iceland","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Ireland","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Italy","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Japan","","0.01258","0.030265","..","0.043119","..",".."
"III.2.b. Mineral Resources & Mining, Total","Korea","","..","..","..","..","0.024267","0.020286"
"III.2.b. Mineral Resources & Mining, Total","Luxembourg","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Netherlands","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","New Zealand","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Norway","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Poland","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Portugal","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Slovak Republic","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Slovenia","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Spain","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Sweden","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Switzerland","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","United Kingdom","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","United States","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Bulgaria","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Croatia","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Cyprus","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Estonia","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Hungary","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Israel","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Kazakhstan","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Kuwait (KFAED)","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Latvia","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Liechtenstein","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Lithuania","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Malta","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Romania","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Russia","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Saudi Arabia","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Chinese Taipei","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Thailand","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Timor Leste","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","Turkey","","..","..","..","..","..",".."
"III.2.b. Mineral Resources & Mining, Total","United Arab Emirates","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Australia","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Austria","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Belgium","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Canada","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Czech Republic","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Denmark","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Finland","","..","..","..","..","..",".."
"III.2.c. Construction, Total","France","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Germany","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Greece","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Iceland","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Ireland","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Italy","","..","..","..","..","..",".."
